Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Valtionavustus Teknologian tutkimuskeskus VTT Oy:n toimintaan,111020000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Avustus kansainvälisen teknologiapalkinnon maksamiseen,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Suomen Vientiluotto Oy:n jälleenrahoitustoimintaan,459295000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat Finnvera Oyj:n varainhankintaan,10000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Lainat tutkimus- ja innovaatiotoimintaan,140500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomalaina Finnvera Oyj:lle,5000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomasijoitus Suomen Teollisuussijoitus Oy:lle,80000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Elinkeino- ja innovaatiopolitiikka,Pääomasijoitus alkavien yritysten pääomasijoitustoimintaan,20000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Työ- ja elinkeinotoimistojen toimintamenot,153886000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Alueellinen kuljetustuki,5000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Yritysten investointi- ja kehittämishankkeiden tukeminen,24980000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Palkkaturva,43000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Julkiset työvoima- ja yrityspalvelut,563899000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Työllisyys- ja yrittäjyyspolitiikka,Työllisyysperusteiset siirtomenot investointeihin,8000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Kilpailu- ja kuluttajaviraston toimintamenot,10820000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Patentti- ja rekisterihallituksen toimintamenot,2016000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Kuluttajatutkimuskeskuksen toimintamenot,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Turvallisuus- ja kemikaaliviraston toimintamenot,18613000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Korvaus talous- ja velkaneuvonnan järjestämisestä,5731000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Valtionavustus kuluttajajärjestölle,873000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät merimiespalvelut,2572000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Yritysten toimintaympäristö markkinoiden sääntely ja työelämä,Eräät oikeudenkäyntikulut ja korvaukset,20000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Maakunnan kehittämisraha,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,Maaseudun kehittäminen,1698000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Alueiden kehittäminen ja rakennerahastopolitiikka,EU:n ja valtion rahoitusosuus EU:n rakennerahasto- ulkorajayhteistyö- ja muihin koheesiopolitiikan ohjelmiin,444990000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Energiaviraston toimintamenot,8994000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Materiaalitehokkuuden edistäminen,500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Energiatuki,80908000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,LNG-terminaalien investointituki,30750000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Valtiontuki sähköhuollon varmistamiseksi,1950000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Kioton mekanismit,600000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Uusiutuvan energian tuotantotuki,214000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotouttaminen,Maahanmuuttajien kotoutumisen ja työllistymisen edistäminen,2246000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotouttaminen,Valtion korvaukset kunnille,94827000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön toimintamenot,30712000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Työttömyysturvan muutoksenhakulautakunnan toimintamenot,2245000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaaliturvan muutoksenhakulautakunnan toimintamenot,4539000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Valtion mielisairaaloiden toimintamenot,590000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot,1031000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön hallinnonalan tuottavuusmääräraha,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveydenhuollon kansalliset sähköiset asiakastietojärjestelmät,17330000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot,18959000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Kansainväliset jäsenmaksut ja maksuosuudet,4032000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Säteilyturvakeskuksen toimintamenot,14441000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot,12465000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot,4167000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Oikeuslääketieteellisen kuolemansyyn selvittämisen menot,10900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Terveyden ja hyvinvoinnin laitoksen toimintamenot,60412000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Valtionapu Työterveyslaitoksen menoihin,33287000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Eräät erityishankkeet,7562000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Äitiysavustus ja valtion tuki kansainväliseen adoptioon,11700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Lapsilisät,1377800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Eräät valtion korvattavat perhe-etuudet,3300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Sotilasavustus,19200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Asumistuki,847300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Elatustuki,195600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Vaikeavammaisten tulkkauspalvelut,41500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus ja eräät palvelut,Kansaneläkelaitokselle maksettavat sosiaaliturvan yleisrahaston ja palvelurahaston toimintakulut,152400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä,34054000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus ansiopäivärahasta,1007000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus peruspäivärahasta,174000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus työmarkkinatuesta,1418000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus aikuiskoulutustuesta,73000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus vuorottelukorvauksesta,41400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Sairausvakuutus,Kansallisen yhteyspisteen ja terveydenhuollon palveluvalikoimaneuvoston toimintakulut,1272000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Sairausvakuutus,Valtion osuus sairausvakuutuslaista johtuvista menoista,1225000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus merimieseläkekassan menoista,61500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista,624200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus yrittäjän eläkelaista johtuvista menoista,100000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä,3800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista,15000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus kansaneläkelaista ja eräistä muista laeista johtuvista menoista,3735500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sodista kärsineiden huoltoon,1450000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamalisät,25400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Sotilasvammakorvaukset,125902000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin,62500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu sotainvalidien puolisoiden kuntoutustoimintaan,3100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintama-avustus eräille ulkomaalaisille vapaaehtoisille rintamasotilaille,55000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Eräät kuntoutustoiminnan menot,3500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamaveteraanien kuntoutustoiminnan menot,20988000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu rintamaveteraanien kuntoutustoimintaan,9608000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon valtakunnallisen valmiuden kustannuksiin,500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus kunnille sosiaali- ja terveydenhuollon hankkeisiin ja eräisiin muihin menoihin,7000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus terveydenhuollon yksiköille yliopistotasoiseen tutkimukseen,21700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon yksiköille lääkäri- ja hammaslääkärikoulutuksesta aiheutuviin kustannuksiin,97000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon toimintayksiköille oikeuspsykiatrisista tutkimuksista sekä potilassiirroista aiheutuviin kustannuksiin,14100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionosuus kunnille perustoimeentulotuen kustannuksiin,314165000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus saamenkielisten sosiaali- ja terveyspalvelujen turvaamiseksi,480000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus lääkäri- ja lääkintähelikopteritoiminnan menoihin,29071000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus valtakunnallista julkista terveydenhoitoa antavan lastensairaalan perustamiskustannuksiin,15000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus turvakotitoiminnan menoihin,8000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus sosiaalialan osaamiskeskusten toimintaan,2400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin,6300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Työsuojelun aluehallintoviranomaisten toimintamenot,27449000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Rokotteiden hankinta,11790000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveysvalvonta,850000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Tartuntatautien valvonta,660000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveyden edistäminen,2930000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin,1900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtionavustus UKK-instituutin toimintaan,1072000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin,190600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus turkistuottajien lomituspalvelujen kustannuksiin,2600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus poronhoitajien sijaisavun kustannuksiin,300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien ja turkistuottajien lomituspalvelujen hallintomenoihin,16140000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Raha-automaattiyhdistyksen avustukset,Avustukset yhteisöille ja säätiöille terveyden ja sosiaalisen hyvinvoinnin edistämiseen,309300000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön toimintamenot,31102000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Suomen ympäristökeskuksen toimintamenot,32061000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön hallinnonalan tuottavuusmääräraha,1197000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön hallinnonalan arvonlisäveromenot,6473000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Avustukset järjestöille ja ympäristönhoitoon,2100000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Ympäristövahinkojen torjunta,5400000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät luonnonsuojelun menot,2440000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät ympäristömenot,13760000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Metsähallituksen julkiset hallintotehtävät,34598000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Siirto öljysuojarahastoon,3000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Vesien- ja ympäristönhoidon edistäminen,10242000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Luonnonsuojelualueiden hankinta- ja korvausmenot,48830000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,EU:n ympäristörahaston osallistuminen ympäristö- ja luonnonsuojeluhankkeisiin,3000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Öljyjätemaksulla rahoitettava öljyjätehuolto,1000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Kansainvälisen yhteistyön jäsenmaksut ja rahoitusosuudet,1440000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Alusinvestoinnit,1450000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Asumisen rahoitus- ja kehittämiskeskuksen toimintamenot,4943000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset kaavoitukseen ja maankäytön ohjaukseen,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset korjaustoimintaan,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Siirto valtion asuntorahastoon,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset rakennusperinnön hoitoon,850000
Koko budjetti,VALTIONVELAN KOROT,Valtionvelan korko,Valtionvelan korko,1729000000
Koko budjetti,VALTIONVELAN KOROT,Muut menot valtionvelasta,Palkkiot ja muut menot valtionvelasta,37100000
