Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Energiatehokkuuden ja uusiutuvan energian käytön edistäminen,3420000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Energiatuki,47250000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,LNG-terminaalien investointituki,14930000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Valtiontuki sähköhuollon varmistamiseksi,125000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Kioton mekanismit,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Uusiutuvan energian tuotantotuki,214500000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Uusiutuvan energian ja uuden energiateknologian investointituki,0
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Päästökaupan epäsuorien kustannusten kompensaatiotuki,30000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Energiapolitiikka,Sähköisen liikenteen ja biokaasun liikennekäytön infrastruktuurin edistäminen,3000000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotouttaminen,Maahanmuuttajien kotoutumisen ja työllistymisen edistäminen,1631000
Koko budjetti,TYÖ- JA ELINKEINOMINISTERIÖN HALLINNONALA,Kotouttaminen,Valtion korvaukset kotouttamisesta,222073000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön toimintamenot,31929000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Valtion mielisairaaloiden toimintamenot,547000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Terveyden ja hyvinvoinnin laitoksen alaisten lastensuojeluyksiköiden toimintamenot,601000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Terveyden ja hyvinvoinnin laitoksen alaisen vankiterveydenhuollon yksikön toimintamenot,19105000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaaliturva-asioiden muutoksenhakulautakunnan toimintamenot,8334000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveydenhuollon kansalliset sähköiset asiakastietojärjestelmät,7000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Sosiaali- ja terveysministeriön hallinnonalan arvonlisäveromenot,18929000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Hallinto,Kansainväliset jäsenmaksut ja maksuosuudet,4095000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Säteilyturvakeskuksen toimintamenot,11587000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Sosiaali- ja terveysalan lupa- ja valvontaviraston toimintamenot,11940000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Lääkealan turvallisuus- ja kehittämiskeskuksen toimintamenot,3752000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Työsuojelun aluehallintoviranomaisten toimintamenot,24775000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Oikeuslääketieteellisen kuolemansyyn selvittämisen menot,10247000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Terveyden ja hyvinvoinnin laitoksen toimintamenot,53708000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Kansallinen genomikeskus kansallinen syöpäkeskus ja lääkekehityskeskus,5200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Hyvinvoinnin ja terveyden edistäminen,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Valtionapu Työterveyslaitoksen menoihin,23222000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Eräät erityishankkeet,4852000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Äitiysavustus ja valtion tuki kansainväliseen adoptioon,11500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Lapsilisät,1369900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Eräät valtion korvattavat perhe-etuudet,3800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Sotilasavustus,17600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Asumistuki,1567800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Elatustuki,216400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Vammaisten henkilöiden tulkkauspalvelut,50700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Perustoimeentulotuki,751900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Kansaneläkelaitoksen sosiaaliturvarahastojen toimintakulut,377760000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä,26840000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus työttömyysetuuksien ansioturvasta ja vuorottelukorvauksesta,828900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus peruspäivärahasta,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus työttömyysetuuksien perusturvasta,1510100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuudet Työllisyysrahastolle,3750000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus vuorottelukorvauksesta,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Sairausvakuutus,Valtion osuus sairausvakuutuslaista johtuvista menoista,2425900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus merimieseläkekassan menoista,63271000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista,715400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus yrittäjän eläkelaista johtuvista menoista,292100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä,11500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista,14500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus kansaneläkelaista ja eräistä muista laeista johtuvista menoista,3563400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sodista kärsineiden huoltoon,1250000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamalisät,9500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Sotilasvammakorvaukset,85378000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin,38000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu sotainvalidien puolisoiden kuntoutustoimintaan,3100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintama-avustus eräille ulkomaalaisille vapaaehtoisille rintamasotilaille,45000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Eräät kuntoutustoiminnan menot,3500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamaveteraanien kuntoutustoiminnan menot,58400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu rintamaveteraanien kuntoutustoimintaan,8000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamaveteraanien kotiin vietävät palvelut,19500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon valtakunnallisen valmiuden kustannuksiin,500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Sosiaali- ja terveydenhuollon kansallinen kehittämisohjelma ja eräät muut menot,2450000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus terveydenhuollon yksiköille yliopistotasoiseen tutkimukseen,23800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus sosiaali- ja terveydenhuollon yksiköille sosiaali- ja terveydenhuollon henkilöstön erikoistumiskoulutukseen,96000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon toimintayksiköille oikeuspsykiatrisista tutkimuksista sekä potilassiirroista aiheutuviin kustannuksiin,15200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus saamenkielisten sosiaali- ja terveyspalvelujen turvaamiseksi,480000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus kunnille laittomasti maassa oleskelevien kiireellisen sosiaalihuollon kustannuksiin,5346000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus valinnanvapauden pilottihankkeiden kustannuksiin,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus lääkäri- ja lääkintähelikopteritoiminnan menoihin,28990000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus turvakotitoiminnan menoihin,19550000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus sosiaalialan osaamiskeskusten toimintaan,2950000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin,7100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Rokotteiden hankinta,28990000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveysvalvonta,650000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Tartuntatautien valvonta,550000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveyden edistäminen,2200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin,1900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtionavustus UKK-instituutin toimintaan,928000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin,134700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus turkistuottajien lomituspalvelujen kustannuksiin,1900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus poronhoitajien sijaisavun kustannuksiin,250000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien ja turkistuottajien lomituspalvelujen hallintomenoihin,18140000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Avustukset terveyden ja sosiaalisen hyvinvoinnin edistämiseen,Avustukset yhteisöille ja säätiöille terveyden ja sosiaalisen hyvinvoinnin edistämiseen,361850000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön toimintamenot,26227000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Suomen ympäristökeskuksen toimintamenot,23024000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön hallinnonalan arvonlisäveromenot,6435000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Avustukset järjestöille ja ympäristönhoitoon,1930000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Ympäristövahinkojen torjunta,18200000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät luonnonsuojelun menot,2690000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät ympäristömenot,18175000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Metsähallituksen julkiset hallintotehtävät,35369000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Siirto öljysuojarahastoon,3000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Vesien- ja ympäristönhoidon edistäminen,16022000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Luonnonsuojelualueiden hankinta- ja korvausmenot,26830000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Öljyjätemaksulla rahoitettava öljyjätehuolto,1000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Kansainvälisen yhteistyön jäsenmaksut ja rahoitusosuudet,1826000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Alusinvestoinnit,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Asumisen rahoitus- ja kehittämiskeskuksen toimintamenot,4806000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Vuokra-asukkaiden talousongelmien ehkäiseminen,1000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset asuinrakennusten sähköisen liikenteen infrastruktuurin edistämiseen,1500000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset korjaustoimintaan,15500000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Siirto valtion asuntorahastoon,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset rakennusperinnön hoitoon,850000
Koko budjetti,VALTIONVELAN KOROT,Valtionvelan korko,Valtionvelan korko,1170000000
Koko budjetti,VALTIONVELAN KOROT,Muut menot valtionvelasta,Palkkiot ja muut menot valtionvelasta,10410000
