Total budget,Pääluokan nimi,Menoluvun nimi,Menomomentin nimi,total
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Valvonta,Oikeuslääketieteellisen kuolemansyyn selvittämisen menot,10941000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Terveyden ja hyvinvoinnin laitoksen toimintamenot,54787000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Kansalliset osaamiskeskittymät,7000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Hyvinvoinnin ja terveyden edistäminen,10000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Valtionosuus Työterveyslaitoksen toimintaan,24042000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Tutkimus- ja kehittämistoiminta,Eräät erityishankkeet,8402000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Perhe-etuudet,1611400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Lapsilisät,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Eräät valtion korvattavat perhe-etuudet,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Sotilasavustus,16100000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Asumistuki,1485400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Elatustuki,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Vammaisten henkilöiden tulkkauspalvelut,50800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Perustoimeentulotuki,672700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Perhe- ja asumiskustannusten tasaus perustoimeentulotuki ja eräät palvelut,Kansaneläkelaitoksen sosiaaliturvarahastojen toimintakulut,440300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtion korvaus kunnille kuntouttavan työtoiminnan järjestämisestä,28366000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus työttömyysetuuksien ansioturvasta ja vuorottelukorvauksesta,745400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuus työttömyysetuuksien perusturvasta,1457500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Työttömyysturva,Valtionosuudet Työllisyysrahastolle,3000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Sairausvakuutus,Valtion osuus sairausvakuutuslaista johtuvista menoista,1975800000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus merimieseläkekassan menoista,59000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjän eläkelaista johtuvista menoista,729900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus yrittäjän eläkelaista johtuvista menoista,328700000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion korvaus lapsen hoidon ja opiskelun ajalta kertyvästä eläkkeestä,12571000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus maatalousyrittäjien tapaturmavakuutuksen kustannuksista,13600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Eläkkeet,Valtion osuus kansaneläkelaista ja eräistä muista laeista johtuvista menoista,3809300000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sodista kärsineiden huoltoon,1050000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamalisät,12000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Sotilasvammakorvaukset,62000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin,25000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu sotainvalidien puolisoiden kuntoutustoimintaan,2500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintama-avustus eräille ulkomaalaisille vapaaehtoisille rintamasotilaille,20000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Eräät kuntoutustoiminnan menot,2500000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamaveteraanien kuntoutustoiminnan menot,38000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Valtionapu rintamaveteraanien kuntoutustoimintaan,8000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Veteraanien tukeminen,Rintamaveteraanien kotiin vietävät palvelut,179600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon valtakunnallisen valmiuden kustannuksiin,350000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Sosiaali- ja terveydenhuollon kansallinen kehittäminen,1600000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus terveydenhuollon yksiköille yliopistotasoiseen tutkimukseen,25000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus sosiaali- ja terveydenhuollon yksiköille sosiaali- ja terveydenhuollon henkilöstön erikoistumiskoulutukseen,96000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus terveydenhuollon toimintayksiköille oikeuspsykiatrisista tutkimuksista potilassiirroista ja lääketieteellisistä asiantuntijalausunnoista aiheutuviin kustannuksiin,15200000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus Ylioppilaiden terveydenhoitosäätiön opiskeluterveydenhuoltoon,1400000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus saamenkielisten sosiaali- ja terveyspalvelujen turvaamiseksi,480000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus kunnille laittomasti maassa oleskelevien kiireellisen sosiaalihuollon kustannuksiin,5346000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus valinnanvapauden pilottihankkeiden kustannuksiin,0
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Palvelurakenteen kehittäminen,97410000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus lääkäri- ja lääkintähelikopteritoiminnan menoihin,28990000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion rahoitus turvakotitoiminnan menoihin,22550000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtionavustus sosiaalialan osaamiskeskusten toimintaan,3050000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Kuntien järjestämä sosiaali- ja terveydenhuolto,Valtion korvaus rikosasioiden sovittelun järjestämisen kustannuksiin,6950000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Rokotteiden hankinta,30640000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveysvalvonta,545000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Tartuntatautien valvonta,460000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Terveyden edistäminen,2000000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtion korvaus työterveyshuollon erikoislääkärikoulutuksesta aiheutuviin kustannuksiin,2900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Terveyden ja toimintakyvyn edistäminen,Valtionavustus UKK-instituutin toimintaan,928000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien lomituspalvelujen kustannuksiin,122750000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus turkistuottajien lomituspalvelujen kustannuksiin,1900000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus poronhoitajien sijaisavun kustannuksiin,250000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Maatalousyrittäjien ja turkistuottajien lomitustoiminta,Valtion korvaus maatalousyrittäjien ja turkistuottajien lomituspalvelujen hallintomenoihin,18140000
Koko budjetti,SOSIAALI- JA TERVEYSMINISTERIÖN HALLINNONALA,Avustukset terveyden ja sosiaalisen hyvinvoinnin edistämiseen,Avustukset yhteisöille ja säätiöille terveyden ja sosiaalisen hyvinvoinnin edistämiseen,380000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön toimintamenot,35172000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Suomen ympäristökeskuksen toimintamenot,23374000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Ympäristöministeriön hallinnonalan arvonlisäveromenot,9435000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristöhallinnon toimintamenot,Avustukset järjestöille ja ympäristönhoitoon,2230000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Ympäristövahinkojen torjunta,4400000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät luonnonsuojelun menot,30340000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Eräät ympäristömenot,20635000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Metsähallituksen julkiset hallintotehtävät,61322000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Siirto öljysuojarahastoon,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Vesien- ja ympäristönhoidon edistäminen,18792000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Luonnonsuojelualueiden hankinta- ja korvausmenot,48630000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Öljyjätemaksulla rahoitettava öljyjätehuolto,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Ympäristön- ja luonnonsuojelu,Kansainvälisen yhteistyön jäsenmaksut ja rahoitusosuudet,2062000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Asumisen rahoitus- ja kehittämiskeskuksen toimintamenot,5713000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Rakennetun ympäristön digitaalisen rekisterin ja alustan luominen,7300000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Vuokra-asukkaiden talousongelmien ehkäiseminen,1000000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset asunnottomuuden poistamiseksi ja asunnottomuuden tilastoinnin kehittäminen,3300000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset asuinrakennusten sähköisen liikenteen infrastruktuurin edistämiseen,5500000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset korjaustoimintaan,4900000
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Siirto Valtion asuntorahastoon,0
Koko budjetti,YMPÄRISTÖMINISTERIÖN HALLINNONALA,Yhdyskunnat rakentaminen ja asuminen,Avustukset rakennusperinnön hoitoon,1700000
Koko budjetti,VALTIONVELAN KOROT,Valtionvelan korko,Valtionvelan korko,860000000
Koko budjetti,VALTIONVELAN KOROT,Muut menot valtionvelasta,Palkkiot ja muut menot valtionvelasta,13410000
